date,open,high,low,close,volume
2020-09-18 09:30:00,116.63,116.63,115.26,115.26,24292.0
2020-09-18 09:31:00,115.43,116.5,115.43,116.14,2852587.0
2020-09-18 09:32:00,116.21,116.7,116.17,116.7,68555.0
2020-09-18 09:33:00,116.64,117.15,116.64,116.9575,66379.0
2020-09-18 09:34:00,116.94,116.99,116.8,116.962,81021.0
2020-09-18 09:35:00,116.9681,117.16,116.8801,116.8801,85262.0
2020-09-18 09:36:00,116.88,116.91,116.51,116.54,64520.0
2020-09-18 09:37:00,116.53,116.785,116.5,116.78,61248.0
2020-09-18 09:38:00,116.779,117.0,116.7601,116.98,36759.0
2020-09-18 09:39:00,117.0,117.02,116.7011,116.8273,45709.0
2020-09-18 09:40:00,116.828,117.29,116.81,117.199,24073.0
2020-09-18 09:41:00,117.19,117.3,116.9,117.3,92124.0
2020-09-18 09:42:00,117.29,117.83,117.29,117.785,123254.0
2020-09-18 09:43:00,117.77,117.78,117.36,117.5,99534.0
2020-09-18 09:44:00,117.5329,117.62,117.39,117.62,45845.0
2020-09-18 09:45:00,117.63,117.91,117.63,117.745,59166.0
2020-09-18 09:46:00,117.73,117.79,117.6566,117.67,38401.0
2020-09-18 09:47:00,117.69,117.8,117.66,117.7875,36025.0
2020-09-18 09:48:00,117.79,117.7961,117.65,117.67,36484.0
2020-09-18 09:49:00,117.68,117.69,117.46,117.46,46975.0
2020-09-18 09:50:00,117.465,117.48,117.185,117.205,53078.0
2020-09-18 09:51:00,117.19,117.27,117.04,117.1,58480.0
2020-09-18 09:52:00,117.1,117.37,117.1,117.245,21450.0
2020-09-18 09:53:00,117.24,117.34,117.13,117.24,37167.0
2020-09-18 09:54:00,117.235,117.56,117.23,117.4,26311.0
2020-09-18 09:55:00,117.3943,117.65,117.34,117.53,17136.0
2020-09-18 09:56:00,117.52,117.52,117.38,117.4162,21747.0
2020-09-18 09:57:00,117.41,117.6199,117.4,117.5,30805.0
2020-09-18 09:58:00,117.5,117.55,117.29,117.3001,22012.0
2020-09-18 09:59:00,117.315,117.34,116.96,116.97,37101.0
2020-09-18 10:00:00,116.96,117.31,116.82,117.21,59806.0
2020-09-18 10:01:00,117.25,117.41,117.18,117.39,27661.0
2020-09-18 10:02:00,117.395,117.63,117.38,117.6273,26403.0
2020-09-18 10:03:00,117.6177,117.64,117.55,117.6,13130.0
2020-09-18 10:04:00,117.6,117.61,117.51,117.55,16085.0
2020-09-18 10:05:00,117.54,117.63,117.41,117.63,30499.0
2020-09-18 10:06:00,117.62,117.632,117.43,117.6,18311.0
2020-09-18 10:07:00,117.615,117.63,117.45,117.48,25768.0
2020-09-18 10:08:00,117.5,117.61,117.47,117.5,11859.0
2020-09-18 10:09:00,117.48,117.52,117.36,117.46,19243.0
2020-09-18 10:10:00,117.46,117.46,117.35,117.42,11347.0
2020-09-18 10:11:00,117.37,117.38,117.22,117.23,13323.0
2020-09-18 10:12:00,117.23,117.25,117.12,117.14,23713.0
2020-09-18 10:13:00,117.15,117.22,117.09,117.17,16203.0
2020-09-18 10:14:00,117.165,117.26,117.16,117.26,12063.0
2020-09-18 10:15:00,117.3,117.41,117.29,117.351,18868.0
2020-09-18 10:16:00,117.36,117.555,117.345,117.54,41041.0
2020-09-18 10:17:00,117.55,117.68,117.55,117.67,17165.0
2020-09-18 10:18:00,117.685,117.7,117.6,117.6,18048.0
2020-09-18 10:19:00,117.63,117.63,117.27,117.27,23221.0
2020-09-18 10:20:00,117.24,117.3,117.11,117.18,19731.0
2020-09-18 10:21:00,117.18,117.19,116.94,116.99,37588.0
2020-09-18 10:22:00,116.985,117.06,116.95,116.9704,34638.0
2020-09-18 10:23:00,117.0,117.09,116.94,117.03,29486.0
2020-09-18 10:24:00,117.025,117.08,116.96,117.02,23811.0
2020-09-18 10:25:00,117.0,117.06,116.97,116.97,26261.0
2020-09-18 10:26:00,116.97,117.09,116.88,117.07,24750.0
2020-09-18 10:27:00,117.0675,117.2399,117.05,117.2,19052.0
2020-09-18 10:28:00,117.18,117.25,117.15,117.2099,10171.0
2020-09-18 10:29:00,117.19,117.19,116.99,117.0,15558.0
2020-09-18 10:30:00,117.0,117.05,116.995,117.0,16247.0
2020-09-18 10:31:00,117.01,117.04,116.9,117.0,17443.0
2020-09-18 10:32:00,117.01,117.03,116.96,116.96,17962.0
2020-09-18 10:33:00,116.97,117.04,116.93,117.0,12051.0
2020-09-18 10:34:00,117.0,117.06,116.92,116.92,10137.0
2020-09-18 10:35:00,116.88,116.91,116.81,116.84,12838.0
2020-09-18 10:36:00,116.85,116.88,116.7,116.7157,15215.0
2020-09-18 10:37:00,116.758,116.758,116.69,116.695,12756.0
2020-09-18 10:38:00,116.7,116.76,116.65,116.7183,13128.0
2020-09-18 10:39:00,116.715,116.72,116.62,116.69,9038.0
2020-09-18 10:40:00,116.69,116.71,116.581,116.59,14566.0
2020-09-18 10:41:00,116.58,116.59,116.46,116.47,29651.0
2020-09-18 10:42:00,116.45,116.51,116.44,116.48,17368.0
2020-09-18 10:43:00,116.49,116.55,116.485,116.51,21754.0
2020-09-18 10:44:00,116.5156,116.66,116.5156,116.64,22414.0
2020-09-18 10:45:00,116.65,116.69,116.56,116.69,15499.0
2020-09-18 10:46:00,116.69,116.69,116.57,116.59,14444.0
2020-09-18 10:47:00,116.58,116.58,116.42,116.49,13279.0
2020-09-18 10:48:00,116.54,116.55,116.38,116.39,13873.0
2020-09-18 10:49:00,116.4099,116.535,116.38,116.52,26659.0
2020-09-18 10:50:00,116.5,116.5,116.4,116.47,9232.0
2020-09-18 10:51:00,116.49,116.52,116.395,116.5,10768.0
2020-09-18 10:52:00,116.5,116.686,116.47,116.67,24402.0
2020-09-18 10:53:00,116.65,116.73,116.51,116.54,19282.0
2020-09-18 10:54:00,116.55,116.6,116.4693,116.525,15439.0
2020-09-18 10:55:00,116.51,116.6,116.43,116.45,14282.0
2020-09-18 10:56:00,116.46,116.48,116.4,116.41,8662.0
2020-09-18 10:57:00,116.42,116.45,116.375,116.375,13251.0
2020-09-18 10:58:00,116.38,116.57,116.375,116.54,12993.0
2020-09-18 10:59:00,116.53,116.585,116.53,116.54,20947.0
2020-09-18 11:00:00,116.53,116.59,116.47,116.59,11826.0
2020-09-18 11:01:00,116.59,116.64,116.48,116.63,33519.0
2020-09-18 11:02:00,116.63,116.63,116.43,116.46,22223.0
2020-09-18 11:03:00,116.475,116.51,116.46,116.49,22206.0
2020-09-18 11:04:00,116.49,116.54,116.475,116.4806,12895.0
2020-09-18 11:05:00,116.48,116.65,116.48,116.6399,20441.0
2020-09-18 11:06:00,116.64,116.94,116.64,116.8598,12409.0
2020-09-18 11:07:00,116.85,116.85,116.67,116.77,18007.0
2020-09-18 11:08:00,116.76,116.84,116.75,116.84,9732.0
2020-09-18 11:09:00,116.82,116.83,116.73,116.8,9681.0
2020-09-18 11:10:00,116.8,116.8499,116.79,116.81,9559.0
2020-09-18 11:11:00,116.8,116.84,116.75,116.82,14589.0
2020-09-18 11:12:00,116.82,116.82,116.56,116.5675,17465.0
2020-09-18 11:13:00,116.575,116.58,116.47,116.475,27252.0
2020-09-18 11:14:00,116.48,116.51,116.4,116.47,13045.0
2020-09-18 11:15:00,116.45,116.52,116.45,116.52,14115.0
2020-09-18 11:16:00,116.51,116.62,116.5,116.57,20234.0
2020-09-18 11:17:00,116.55,116.56,116.45,116.5,10518.0
2020-09-18 11:18:00,116.48,116.5,116.41,116.42,9896.0
2020-09-18 11:19:00,116.425,116.46,116.425,116.45,6394.0
2020-09-18 11:20:00,116.45,116.4599,116.38,116.39,15221.0
2020-09-18 11:21:00,116.41,116.49,116.41,116.45,12636.0
2020-09-18 11:22:00,116.45,116.54,116.43,116.485,29674.0
2020-09-18 11:23:00,116.5,116.57,116.5,116.55,12850.0
2020-09-18 11:24:00,116.54,116.65,116.54,116.65,15026.0
2020-09-18 11:25:00,116.6,116.6,116.53,116.569,11673.0
2020-09-18 11:26:00,116.56,116.7,116.56,116.595,11491.0
2020-09-18 11:27:00,116.61,116.6865,116.52,116.68,8387.0
2020-09-18 11:28:00,116.67,116.7,116.6,116.68,11011.0
2020-09-18 11:29:00,116.68,116.68,116.58,116.63,13085.0
2020-09-18 11:30:00,116.67,116.79,116.6,116.79,7778.0
2020-09-18 11:31:00,116.79,116.85,116.72,116.805,13563.0
2020-09-18 11:32:00,116.81,116.81,116.685,116.74,15417.0
2020-09-18 11:33:00,116.73,116.77,116.65,116.65,13858.0
2020-09-18 11:34:00,116.64,116.66,116.5,116.5,19622.0
2020-09-18 11:35:00,116.5,116.515,116.45,116.485,13479.0
2020-09-18 11:36:00,116.5,116.52,116.45,116.49,10277.0
2020-09-18 11:37:00,116.5,116.52,116.4539,116.5,14458.0
2020-09-18 11:38:00,116.49,116.5,116.425,116.43,9533.0
2020-09-18 11:39:00,116.43,116.51,116.43,116.48,6783.0
2020-09-18 11:40:00,116.51,116.52,116.47,116.5,9565.0
2020-09-18 11:41:00,116.5,116.56,116.49,116.5055,11664.0
2020-09-18 11:42:00,116.48,116.56,116.48,116.53,10706.0
2020-09-18 11:43:00,116.54,116.58,116.51,116.56,6627.0
2020-09-18 11:44:00,116.57,116.57,116.47,116.48,7298.0
2020-09-18 11:45:00,116.47,116.47,116.4084,116.44,9163.0
2020-09-18 11:46:00,116.425,116.605,116.4101,116.56,10995.0
2020-09-18 11:47:00,116.58,116.75,116.565,116.75,8759.0
2020-09-18 11:48:00,116.78,116.83,116.76,116.76,7339.0
2020-09-18 11:49:00,116.745,116.765,116.725,116.74,6350.0
2020-09-18 11:50:00,116.7499,116.76,116.72,116.735,9629.0
2020-09-18 11:51:00,116.75,116.77,116.71,116.75,10134.0
2020-09-18 11:52:00,116.755,116.755,116.69,116.7,14916.0
2020-09-18 11:53:00,116.7,116.702,116.63,116.63,12216.0
2020-09-18 11:54:00,116.62,116.66,116.58,116.58,6022.0
2020-09-18 11:55:00,116.6,116.7199,116.58,116.68,18676.0
2020-09-18 11:56:00,116.69,116.74,116.67,116.67,6933.0
2020-09-18 11:57:00,116.65,116.66,116.63,116.645,8021.0
2020-09-18 11:58:00,116.65,116.67,116.61,116.6366,18674.0
2020-09-18 11:59:00,116.62,116.65,116.59,116.62,11073.0
2020-09-18 12:00:00,116.62,116.62,116.545,116.57,16146.0
2020-09-18 12:01:00,116.57,116.59,116.485,116.5,18626.0
2020-09-18 12:02:00,116.5,116.57,116.48,116.53,11962.0
2020-09-18 12:03:00,116.54,116.57,116.5075,116.559,9640.0
2020-09-18 12:04:00,116.5494,116.58,116.53,116.53,9847.0
2020-09-18 12:05:00,116.52,116.52,116.36,116.3976,19671.0
2020-09-18 12:06:00,116.4,116.49,116.4,116.49,9215.0
2020-09-18 12:07:00,116.51,116.57,116.505,116.57,6347.0
2020-09-18 12:08:00,116.57,116.585,116.46,116.46,15215.0
2020-09-18 12:09:00,116.465,116.57,116.46,116.57,11861.0
2020-09-18 12:10:00,116.555,116.59,116.51,116.51,10049.0
2020-09-18 12:11:00,116.5272,116.53,116.49,116.5,7059.0
2020-09-18 12:12:00,116.51,116.56,116.4603,116.55,17911.0
2020-09-18 12:13:00,116.53,116.53,116.47,116.518,6807.0
2020-09-18 12:14:00,116.51,116.52,116.4001,116.45,8778.0
2020-09-18 12:15:00,116.46,116.5,116.44,116.4501,12106.0
2020-09-18 12:16:00,116.46,116.48,116.38,116.39,10967.0
2020-09-18 12:17:00,116.37,116.425,116.37,116.39,3692.0
2020-09-18 12:18:00,116.39,116.46,116.385,116.385,6360.0
2020-09-18 12:19:00,116.37,116.3825,116.23,116.25,20350.0
2020-09-18 12:20:00,116.25,116.26,116.17,116.17,15755.0
2020-09-18 12:21:00,116.19,116.29,116.17,116.27,12228.0
2020-09-18 12:22:00,116.28,116.2958,116.19,116.22,7717.0
2020-09-18 12:23:00,116.22,116.26,116.12,116.13,11910.0
2020-09-18 12:24:00,116.14,116.2,116.13,116.16,10337.0
2020-09-18 12:25:00,116.16,116.1902,116.1,116.16,9503.0
2020-09-18 12:26:00,116.13,116.2,116.12,116.19,7343.0
2020-09-18 12:27:00,116.18,116.22,116.15,116.17,14926.0
2020-09-18 12:28:00,116.16,116.17,116.1,116.17,8356.0
2020-09-18 12:29:00,116.17,116.27,116.15,116.24,9339.0
2020-09-18 12:30:00,116.235,116.3,116.21,116.275,8567.0
2020-09-18 12:31:00,116.275,116.275,116.14,116.14,6452.0
2020-09-18 12:32:00,116.13,116.175,116.07,116.1,8875.0
2020-09-18 12:33:00,116.11,116.13,116.064,116.064,7708.0
2020-09-18 12:34:00,116.08,116.14,116.06,116.0801,6337.0
2020-09-18 12:35:00,116.1148,116.1148,116.02,116.03,7774.0
2020-09-18 12:36:00,116.04,116.07,115.97,116.01,25300.0
2020-09-18 12:37:00,116.0,116.08,115.97,116.08,21130.0
2020-09-18 12:38:00,116.0653,116.16,116.0653,116.1,7951.0
2020-09-18 12:39:00,116.11,116.11,116.02,116.05,6187.0
2020-09-18 12:40:00,116.0099,116.03,115.91,115.97,5579.0
2020-09-18 12:41:00,115.95,115.96,115.91,115.95,7586.0
2020-09-18 12:42:00,115.96,115.97,115.83,115.85,27524.0
2020-09-18 12:43:00,115.842,115.93,115.84,115.925,9806.0
2020-09-18 12:44:00,115.895,115.915,115.78,115.78,8731.0
2020-09-18 12:45:00,115.81,115.81,115.72,115.72,10466.0
2020-09-18 12:46:00,115.73,115.93,115.73,115.915,8969.0
2020-09-18 12:47:00,115.93,116.02,115.93,116.02,5287.0
2020-09-18 12:48:00,116.01,116.09,115.95,116.078,7310.0
2020-09-18 12:49:00,116.09,116.135,116.04,116.08,9955.0
2020-09-18 12:50:00,116.07,116.07,115.94,115.94,8978.0
2020-09-18 12:51:00,115.948,115.948,115.82,115.85,9479.0
2020-09-18 12:52:00,115.875,115.9699,115.87,115.93,7813.0
2020-09-18 12:53:00,115.94,116.02,115.93,115.989,4973.0
2020-09-18 12:54:00,115.98,115.98,115.82,115.8616,7002.0
2020-09-18 12:55:00,115.87,115.965,115.8598,115.96,5795.0
2020-09-18 12:56:00,115.95,115.96,115.89,115.93,3597.0
2020-09-18 12:57:00,115.92,116.02,115.92,115.98,5133.0
2020-09-18 12:58:00,115.95,116.02,115.945,116.02,5630.0
2020-09-18 12:59:00,116.03,116.09,116.0,116.0175,21392.0
2020-09-18 13:00:00,116.01,116.07,115.95,116.06,21221.0
2020-09-18 13:01:00,116.06,116.0999,116.03,116.04,8461.0
2020-09-18 13:02:00,116.04,116.04,115.98,115.99,11223.0
2020-09-18 13:03:00,115.9925,115.9925,115.91,115.98,9944.0
2020-09-18 13:04:00,115.96,116.09,115.95,116.09,6723.0
2020-09-18 13:05:00,116.08,116.13,116.0,116.0,10719.0
2020-09-18 13:06:00,115.99,116.015,115.95,116.01,9041.0
2020-09-18 13:07:00,116.02,116.03,115.98,115.98,12853.0
2020-09-18 13:08:00,116.0,116.07,115.99,116.06,5815.0
2020-09-18 13:09:00,116.05,116.1,116.03,116.06,7244.0
2020-09-18 13:10:00,116.0714,116.0714,115.97,116.02,7775.0
2020-09-18 13:11:00,116.01,116.03,115.94,115.965,6593.0
2020-09-18 13:12:00,115.9789,116.01,115.96,116.01,4663.0
2020-09-18 13:13:00,116.03,116.07,116.02,116.0482,7176.0
2020-09-18 13:14:00,116.0424,116.05,116.03,116.05,3343.0
2020-09-18 13:15:00,116.06,116.18,116.06,116.11,7093.0
2020-09-18 13:16:00,116.12,116.17,116.04,116.05,11338.0
2020-09-18 13:17:00,116.055,116.09,116.005,116.01,7209.0
2020-09-18 13:18:00,116.02,116.02,115.92,115.97,13054.0
2020-09-18 13:19:00,115.98,116.05,115.97,116.01,6433.0
2020-09-18 13:20:00,116.075,116.09,116.04,116.07,6376.0
2020-09-18 13:21:00,116.09,116.1,116.05,116.09,6660.0
2020-09-18 13:22:00,116.05,116.05,116.0,116.0,9206.0
2020-09-18 13:23:00,116.01,116.04,115.95,115.99,11098.0
2020-09-18 13:24:00,115.99,116.02,115.98,115.99,10480.0
2020-09-18 13:25:00,116.01,116.01,115.978,115.98,5277.0
2020-09-18 13:26:00,115.99,116.02,115.96,116.0,6851.0
2020-09-18 13:27:00,116.02,116.03,115.96,115.985,13685.0
2020-09-18 13:28:00,115.985,116.01,115.902,115.92,9842.0
2020-09-18 13:29:00,115.925,115.98,115.91,115.96,10923.0
2020-09-18 13:30:00,115.97,115.99,115.77,115.77,14243.0
2020-09-18 13:31:00,115.75,115.75,115.48,115.48,31775.0
2020-09-18 13:32:00,115.48,115.5,115.355,115.44,16132.0
2020-09-18 13:33:00,115.42,115.51,115.42,115.48,8100.0
2020-09-18 13:34:00,115.47,115.52,115.46,115.51,13946.0
2020-09-18 13:35:00,115.505,115.53,115.42,115.48,29844.0
2020-09-18 13:36:00,115.48,115.565,115.46,115.56,6136.0
2020-09-18 13:37:00,115.56,115.6,115.44,115.47,8339.0
2020-09-18 13:38:00,115.455,115.49,115.41,115.4556,9776.0
2020-09-18 13:39:00,115.43,115.49,115.3905,115.44,7300.0
2020-09-18 13:40:00,115.51,115.54,115.46,115.47,8248.0
2020-09-18 13:41:00,115.45,115.52,115.43,115.43,13561.0
2020-09-18 13:42:00,115.45,115.46,115.3342,115.35,26732.0
2020-09-18 13:43:00,115.38,115.39,115.27,115.29,13102.0
2020-09-18 13:44:00,115.29,115.36,115.25,115.3,10404.0
2020-09-18 13:45:00,115.32,115.34,115.28,115.32,16036.0
2020-09-18 13:46:00,115.31,115.31,115.22,115.27,18644.0
2020-09-18 13:47:00,115.25,115.25,115.165,115.185,14037.0
2020-09-18 13:48:00,115.185,115.27,115.18,115.23,15309.0
2020-09-18 13:49:00,115.23,115.25,115.2,115.2,10878.0
2020-09-18 13:50:00,115.2,115.2,115.12,115.14,11317.0
2020-09-18 13:51:00,115.12,115.14,115.04,115.1075,18651.0
2020-09-18 13:52:00,115.09,115.15,115.07,115.13,14050.0
2020-09-18 13:53:00,115.16,115.17,115.11,115.12,6389.0
2020-09-18 13:54:00,115.12,115.135,115.09,115.09,7386.0
2020-09-18 13:55:00,115.08,115.148,115.043,115.148,27148.0
2020-09-18 13:56:00,115.14,115.2,115.11,115.2,12310.0
2020-09-18 13:57:00,115.195,115.2382,115.15,115.15,12392.0
2020-09-18 13:58:00,115.15,115.18,115.12,115.145,10313.0
2020-09-18 13:59:00,115.145,115.16,115.12,115.12,10603.0
2020-09-18 14:00:00,115.13,115.13,115.07,115.08,7985.0
2020-09-18 14:01:00,115.08,115.1,115.03,115.075,33415.0
2020-09-18 14:02:00,115.075,115.11,115.02,115.08,14049.0
2020-09-18 14:03:00,115.095,115.12,115.03,115.03,14519.0
2020-09-18 14:04:00,115.02,115.0265,114.975,115.02,32917.0
2020-09-18 14:05:00,115.02,115.15,115.01,115.035,17380.0
2020-09-18 14:06:00,115.059,115.15,115.04,115.13,14525.0
2020-09-18 14:07:00,115.15,115.15,115.08,115.085,15001.0
2020-09-18 14:08:00,115.084,115.135,115.06,115.135,5091.0
2020-09-18 14:09:00,115.15,115.21,115.14,115.16,8146.0
2020-09-18 14:10:00,115.16,115.19,115.14,115.19,6981.0
2020-09-18 14:11:00,115.18,115.29,115.16,115.26,12241.0
2020-09-18 14:12:00,115.27,115.28,115.22,115.24,4134.0
2020-09-18 14:13:00,115.27,115.2753,115.2,115.21,9127.0
2020-09-18 14:14:00,115.19,115.19,115.13,115.13,7008.0
2020-09-18 14:15:00,115.13,115.15,115.08,115.1495,9897.0
2020-09-18 14:16:00,115.12,115.16,115.1,115.135,9679.0
2020-09-18 14:17:00,115.16,115.24,115.16,115.17,6800.0
2020-09-18 14:18:00,115.17,115.17,115.02,115.02,12174.0
2020-09-18 14:19:00,115.04,115.06,115.0,115.01,16272.0
2020-09-18 14:20:00,115.0,115.005,114.9,114.95,16353.0
2020-09-18 14:21:00,114.97,115.0,114.89,114.91,9453.0
2020-09-18 14:22:00,114.91,114.92,114.86,114.92,12473.0
2020-09-18 14:23:00,114.945,115.04,114.9182,115.0,6544.0
2020-09-18 14:24:00,114.99,115.1,114.99,115.06,8084.0
2020-09-18 14:25:00,115.08,115.12,115.04,115.075,7858.0
2020-09-18 14:26:00,115.09,115.09,115.01,115.03,9992.0
2020-09-18 14:27:00,115.04,115.07,114.98,114.98,17764.0
2020-09-18 14:28:00,114.97,114.97,114.84,114.85,16970.0
2020-09-18 14:29:00,114.85,114.88,114.82,114.8775,15144.0
2020-09-18 14:30:00,114.88,114.9799,114.87,114.9375,10886.0
2020-09-18 14:31:00,114.92,114.93,114.88,114.8836,9500.0
2020-09-18 14:32:00,114.88,114.88,114.84,114.85,8887.0
2020-09-18 14:33:00,114.85,114.87,114.82,114.855,11287.0
2020-09-18 14:34:00,114.8487,114.89,114.83,114.88,6675.0
2020-09-18 14:35:00,114.87,115.0,114.85,115.0,8392.0
2020-09-18 14:36:00,114.995,115.02,114.945,114.98,9811.0
2020-09-18 14:37:00,114.99,115.08,114.96,115.08,7318.0
2020-09-18 14:38:00,115.062,115.12,115.05,115.07,10870.0
2020-09-18 14:39:00,115.08,115.08,115.01,115.05,9548.0
2020-09-18 14:40:00,115.05,115.12,115.05,115.07,8685.0
2020-09-18 14:41:00,115.07,115.08,115.035,115.07,10291.0
2020-09-18 14:42:00,115.085,115.125,115.07,115.125,8904.0
2020-09-18 14:43:00,115.11,115.11,114.91,114.9299,14416.0
2020-09-18 14:44:00,114.9248,115.07,114.91,115.05,6122.0
2020-09-18 14:45:00,115.05,115.05,114.95,115.0,6051.0
2020-09-18 14:46:00,115.0,115.05,114.98,115.0,10038.0
2020-09-18 14:47:00,115.0,115.0847,115.0,115.055,14609.0
2020-09-18 14:48:00,115.05,115.05,115.01,115.02,9662.0
2020-09-18 14:49:00,115.0,115.0,114.85,114.85,11079.0
2020-09-18 14:50:00,114.85,114.92,114.82,114.92,6199.0
2020-09-18 14:51:00,114.9,114.9316,114.83,114.83,5983.0
2020-09-18 14:52:00,114.835,114.97,114.83,114.97,5831.0
2020-09-18 14:53:00,115.0,115.06,114.985,115.02,17055.0
2020-09-18 14:54:00,115.02,115.02,114.97,115.0,16549.0
2020-09-18 14:55:00,114.97,114.97,114.85,114.86,8969.0
2020-09-18 14:56:00,114.82,114.88,114.82,114.865,11096.0
2020-09-18 14:57:00,114.865,114.92,114.825,114.92,10762.0
2020-09-18 14:58:00,114.91,114.93,114.8684,114.91,15697.0
2020-09-18 14:59:00,114.91,114.96,114.88,114.93,8988.0
2020-09-18 15:00:00,114.96,115.13,114.94,115.12,17487.0
2020-09-18 15:01:00,115.16,115.18,114.995,115.04,9672.0
2020-09-18 15:02:00,115.05,115.13,115.02,115.07,10066.0
2020-09-18 15:03:00,115.07,115.09,115.03,115.08,8843.0
2020-09-18 15:04:00,115.07,115.09,115.02,115.02,29128.0
2020-09-18 15:05:00,115.04,115.07,115.03,115.05,14214.0
2020-09-18 15:06:00,115.04,115.2199,115.03,115.19,17337.0
2020-09-18 15:07:00,115.2199,115.34,115.21,115.27,13484.0
2020-09-18 15:08:00,115.26,115.3,115.25,115.3,4469.0
2020-09-18 15:09:00,115.31,115.4,115.31,115.36,10796.0
2020-09-18 15:10:00,115.36,115.38,115.3318,115.35,7526.0
2020-09-18 15:11:00,115.35,115.45,115.33,115.44,10280.0
2020-09-18 15:12:00,115.43,115.43,115.322,115.34,7391.0
2020-09-18 15:13:00,115.34,115.36,115.3,115.36,8109.0
2020-09-18 15:14:00,115.38,115.38,115.2901,115.2901,9181.0
2020-09-18 15:15:00,115.29,115.305,115.205,115.217,10014.0
2020-09-18 15:16:00,115.22,115.26,115.19,115.21,18094.0
2020-09-18 15:17:00,115.21,115.21,115.11,115.15,10519.0
2020-09-18 15:18:00,115.13,115.16,115.12,115.15,12829.0
2020-09-18 15:19:00,115.14,115.165,115.1,115.15,11497.0
2020-09-18 15:20:00,115.15,115.16,115.1298,115.16,9198.0
2020-09-18 15:21:00,115.16,115.18,115.11,115.11,13023.0
2020-09-18 15:22:00,115.11,115.11,115.05,115.07,11240.0
2020-09-18 15:23:00,115.09,115.15,115.09,115.1,8348.0
2020-09-18 15:24:00,115.095,115.17,115.09,115.15,11881.0
2020-09-18 15:25:00,115.16,115.18,115.14,115.15,12779.0
2020-09-18 15:26:00,115.1536,115.21,115.15,115.2,23422.0
2020-09-18 15:27:00,115.2,115.21,115.14,115.17,23755.0
2020-09-18 15:28:00,115.17,115.2,115.16,115.19,13173.0
2020-09-18 15:29:00,115.19,115.25,115.19,115.215,21807.0
2020-09-18 15:30:00,115.21,115.31,115.18,115.3,18674.0
2020-09-18 15:31:00,115.29,115.43,115.28,115.415,14983.0
2020-09-18 15:32:00,115.42,115.5,115.4,115.465,20116.0
2020-09-18 15:33:00,115.47,115.48,115.3,115.3,23563.0
2020-09-18 15:34:00,115.31,115.318,115.16,115.205,23224.0
2020-09-18 15:35:00,115.21,115.26,115.19,115.22,22342.0
2020-09-18 15:36:00,115.21,115.215,115.13,115.13,35276.0
2020-09-18 15:37:00,115.12,115.38,115.12,115.36,52258.0
2020-09-18 15:38:00,115.35,115.43,115.319,115.33,22399.0
2020-09-18 15:39:00,115.32,115.39,115.3,115.3,19637.0
2020-09-18 15:40:00,115.29,115.37,115.27,115.33,43176.0
2020-09-18 15:41:00,115.33,115.39,115.32,115.35,29089.0
2020-09-18 15:42:00,115.355,115.369,115.31,115.36,26506.0
2020-09-18 15:43:00,115.37,115.41,115.305,115.33,39373.0
2020-09-18 15:44:00,115.34,115.44,115.325,115.38,38822.0
2020-09-18 15:45:00,115.39,115.39,115.29,115.3,42556.0
2020-09-18 15:46:00,115.3,115.52,115.3,115.45,55559.0
2020-09-18 15:47:00,115.45,115.47,115.37,115.4,43828.0
2020-09-18 15:48:00,115.4,115.4,115.29,115.29,42193.0
2020-09-18 15:49:00,115.28,115.42,115.27,115.405,49600.0
2020-09-18 15:50:00,115.41,115.51,115.4006,115.46,36137.0
2020-09-18 15:51:00,115.51,115.52,115.25,115.26,48232.0
2020-09-18 15:52:00,115.2673,115.27,115.11,115.16,69895.0
2020-09-18 15:53:00,115.16,115.18,115.04,115.06,46803.0
2020-09-18 15:54:00,115.06,115.16,115.055,115.13,48399.0
2020-09-18 15:55:00,115.12,115.13,114.9707,115.02,69536.0
2020-09-18 15:56:00,115.0,115.13,114.81,114.82,138326.0
2020-09-18 15:57:00,114.81,114.87,114.69,114.86,112733.0
2020-09-18 15:58:00,114.85,114.9253,114.68,114.72,111274.0
2020-09-18 15:59:00,114.72,114.86,114.71,114.825,90413.0
2020-09-18 16:00:00,114.825,114.9,114.49,114.63,455214.0
